parts	slices	turns	n	omp	N	function	total_time(sec)	time_per_call(ms)	std(%)	calls	global_percentage
20000000	10000	2000	15	1	4	comm:recv_task	1.69	0.14	791.11	12004.0	2.8
20000000	10000	2000	15	1	4	comm:scatter	0.52	524.38	0.0	1.0	0.87
20000000	10000	2000	15	1	4	comp:drift	6.9	3.45	17.26	2000.0	11.46
20000000	10000	2000	15	1	4	comp:histo	13.64	6.82	9.64	2000.0	22.62
20000000	10000	2000	15	1	4	comp:kick	30.81	15.41	6.02	2000.0	51.11
20000000	10000	2000	15	1	4	Other	0.25	249.68	0.0	1.0	0.41
20000000	10000	2000	15	1	4	total_time	60.28	60283.0	0.0	1.0	100.0
20000000	10000	2000	17	1	4	comm:bcast	0.38	0.06	33.18	6001.0	0.66
20000000	10000	2000	17	1	4	comm:gather	0.22	216.71	0.0	1.0	0.38
20000000	10000	2000	17	1	4	comm:histo_extra	7.98	3.99	100.18	2000.0	13.87
20000000	10000	2000	17	1	4	comm:recv_task	1.74	0.14	1028.87	12004.0	3.02
20000000	10000	2000	17	1	4	comm:scatter	0.54	538.35	0.0	1.0	0.93
20000000	10000	2000	17	1	4	comp:drift	6.36	3.18	16.76	2000.0	11.04
20000000	10000	2000	17	1	4	comp:histo	12.22	6.11	9.38	2000.0	21.22
20000000	10000	2000	17	1	4	comp:kick	27.88	13.94	5.75	2000.0	48.44
20000000	10000	2000	17	1	4	Other	0.25	253.49	0.0	1.0	0.44
20000000	10000	2000	17	1	4	total_time	57.55	57552.56	0.0	1.0	100.0
20000000	10000	2000	19	1	4	comm:bcast	0.5	0.08	35.23	6001.0	0.84
20000000	10000	2000	19	1	4	comm:gather	0.2	199.19	0.0	1.0	0.34
20000000	10000	2000	19	1	4	comm:histo_extra	12.89	6.45	36.32	2000.0	21.81
20000000	10000	2000	19	1	4	comm:recv_task	5.44	0.45	331.47	12004.0	9.21
20000000	10000	2000	19	1	4	comm:scatter	0.56	557.24	0.0	1.0	0.94
20000000	10000	2000	19	1	4	comp:drift	4.91	2.46	11.9	2000.0	8.3
20000000	10000	2000	19	1	4	comp:histo	10.88	5.44	4.8	2000.0	18.38
20000000	10000	2000	19	1	4	comp:kick	23.5	11.75	5.78	2000.0	39.74
20000000	10000	2000	19	1	4	Other	0.26	262.22	0.0	1.0	0.44
20000000	10000	2000	19	1	4	total_time	59.15	59145.11	0.0	1.0	100.0
20000000	10000	2000	21	1	4	comm:bcast	0.34	0.06	25.61	6001.0	0.83
20000000	10000	2000	21	1	4	comm:gather	0.17	171.57	0.0	1.0	0.42
20000000	10000	2000	21	1	4	comm:histo_extra	1.52	0.76	154.49	2000.0	3.73
20000000	10000	2000	21	1	4	comm:recv_task	0.9	0.07	1592.09	12004.0	2.21
20000000	10000	2000	21	1	4	comm:scatter	0.7	702.86	0.0	1.0	1.72
20000000	10000	2000	21	1	4	comp:drift	5.62	2.81	10.83	2000.0	13.79
20000000	10000	2000	21	1	4	comp:histo	9.31	4.66	4.68	2000.0	22.87
20000000	10000	2000	21	1	4	comp:kick	21.94	10.97	7.47	2000.0	53.87
20000000	10000	2000	21	1	4	Other	0.22	223.99	0.0	1.0	0.55
20000000	10000	2000	21	1	4	total_time	40.72	40722.81	0.0	1.0	100.0
20000000	10000	2000	23	1	4	comm:bcast	0.35	0.06	26.52	6001.0	0.87
20000000	10000	2000	23	1	4	comm:gather	0.23	229.54	0.0	1.0	0.58
20000000	10000	2000	23	1	4	comm:histo_extra	1.87	0.93	177.44	2000.0	4.71
20000000	10000	2000	23	1	4	comm:recv_task	0.92	0.08	1797.37	12004.0	2.33
20000000	10000	2000	23	1	4	comm:scatter	0.83	834.78	0.0	1.0	2.1
20000000	10000	2000	23	1	4	comp:drift	5.73	2.86	12.57	2000.0	14.46
20000000	10000	2000	23	1	4	comp:histo	8.73	4.37	4.64	2000.0	22.04
20000000	10000	2000	23	1	4	comp:kick	20.72	10.36	7.4	2000.0	52.3
20000000	10000	2000	23	1	4	Other	0.24	238.14	0.0	1.0	0.6
20000000	10000	2000	23	1	4	total_time	39.62	39623.44	0.0	1.0	100.0
20000000	10000	2000	25	1	4	comm:bcast	0.41	0.07	32.69	6001.0	1.11
20000000	10000	2000	25	1	4	comm:gather	0.24	239.72	0.0	1.0	0.66
20000000	10000	2000	25	1	4	comm:histo_extra	2.76	1.38	97.85	2000.0	7.55
20000000	10000	2000	25	1	4	comm:recv_task	2.06	0.17	1131.13	12004.0	5.63
20000000	10000	2000	25	1	4	comm:scatter	0.84	840.88	0.0	1.0	2.3
20000000	10000	2000	25	1	4	comp:drift	4.0	2.0	25.86	2000.0	10.96
20000000	10000	2000	25	1	4	comp:histo	7.96	3.98	7.77	2000.0	21.77
20000000	10000	2000	25	1	4	comp:kick	18.03	9.01	9.16	2000.0	49.33
20000000	10000	2000	25	1	4	Other	0.25	253.49	0.0	1.0	0.69
20000000	10000	2000	25	1	4	total_time	36.55	36546.54	0.0	1.0	100.0
20000000	10000	2000	27	1	4	comm:bcast	0.36	0.06	31.38	6001.0	0.86
20000000	10000	2000	27	1	4	comm:gather	0.22	221.87	0.0	1.0	0.53
20000000	10000	2000	27	1	4	comm:histo_extra	7.57	3.78	79.07	2000.0	18.21
20000000	10000	2000	27	1	4	comm:recv_task	1.43	0.12	1165.5	12004.0	3.44
20000000	10000	2000	27	1	4	comm:scatter	0.67	673.56	0.0	1.0	1.62
20000000	10000	2000	27	1	4	comp:drift	5.03	2.52	16.34	2000.0	12.12
20000000	10000	2000	27	1	4	comp:histo	7.8	3.9	10.54	2000.0	18.78
20000000	10000	2000	27	1	4	comp:kick	18.22	9.11	9.63	2000.0	43.85
20000000	10000	2000	27	1	4	Other	0.24	243.16	0.0	1.0	0.58
20000000	10000	2000	27	1	4	total_time	41.56	41556.36	0.0	1.0	100.0
20000000	10000	2000	29	1	4	comm:bcast	0.44	0.07	35.4	6001.0	1.03
20000000	10000	2000	29	1	4	comm:gather	0.26	260.38	0.0	1.0	0.61
20000000	10000	2000	29	1	4	comm:histo_extra	10.99	5.49	33.28	2000.0	25.61
20000000	10000	2000	29	1	4	comm:recv_task	5.46	0.45	403.19	12004.0	12.72
20000000	10000	2000	29	1	4	comm:scatter	0.69	691.88	0.0	1.0	1.61
20000000	10000	2000	29	1	4	comp:drift	3.13	1.57	20.53	2000.0	7.3
20000000	10000	2000	29	1	4	comp:histo	6.9	3.45	8.9	2000.0	16.08
20000000	10000	2000	29	1	4	comp:kick	14.8	7.4	9.04	2000.0	34.49
20000000	10000	2000	29	1	4	Other	0.24	236.18	0.0	1.0	0.55
20000000	10000	2000	29	1	4	total_time	42.92	42916.79	0.0	1.0	100.0
20000000	10000	2000	31	1	4	comm:bcast	0.36	0.06	35.56	6001.0	0.95
20000000	10000	2000	31	1	4	comm:gather	0.22	220.52	0.0	1.0	0.58
20000000	10000	2000	31	1	4	comm:histo_extra	7.66	3.83	62.23	2000.0	20.01
20000000	10000	2000	31	1	4	comm:recv_task	1.49	0.12	1105.46	12004.0	3.88
20000000	10000	2000	31	1	4	comm:scatter	0.73	730.27	0.0	1.0	1.91
20000000	10000	2000	31	1	4	comp:drift	4.67	2.33	16.78	2000.0	12.2
20000000	10000	2000	31	1	4	comp:histo	6.82	3.41	9.91	2000.0	17.83
20000000	10000	2000	31	1	4	comp:kick	16.07	8.04	10.99	2000.0	42.01
20000000	10000	2000	31	1	4	Other	0.24	243.46	0.0	1.0	0.64
20000000	10000	2000	31	1	4	total_time	38.27	38266.28	0.0	1.0	100.0
20000000	10000	2000	33	1	4	comm:bcast	0.46	0.08	40.09	6001.0	1.23
20000000	10000	2000	33	1	4	comm:gather	0.25	254.96	0.0	1.0	0.69
20000000	10000	2000	33	1	4	comm:histo_extra	8.31	4.16	33.16	2000.0	22.39
20000000	10000	2000	33	1	4	comm:recv_task	3.77	0.31	542.46	12004.0	10.15
20000000	10000	2000	33	1	4	comm:scatter	0.67	670.49	0.0	1.0	1.81
20000000	10000	2000	33	1	4	comp:drift	3.51	1.76	19.02	2000.0	9.46
20000000	10000	2000	33	1	4	comp:histo	6.2	3.1	6.97	2000.0	16.7
20000000	10000	2000	33	1	4	comp:kick	13.71	6.85	9.79	2000.0	36.93
20000000	10000	2000	33	1	4	Other	0.24	236.08	0.0	1.0	0.64
20000000	10000	2000	33	1	4	total_time	37.11	37110.55	0.0	1.0	100.0
20000000	10000	2000	35	1	4	comm:bcast	0.37	0.06	33.56	6001.0	1.02
20000000	10000	2000	35	1	4	comm:gather	0.25	246.31	0.0	1.0	0.68
20000000	10000	2000	35	1	4	comm:histo_extra	7.73	3.86	64.09	2000.0	21.43
20000000	10000	2000	35	1	4	comm:recv_task	1.71	0.14	1216.1	12004.0	4.75
20000000	10000	2000	35	1	4	comm:scatter	0.77	771.05	0.0	1.0	2.14
20000000	10000	2000	35	1	4	comp:drift	4.33	2.16	19.56	2000.0	12.0
20000000	10000	2000	35	1	4	comp:histo	6.22	3.11	17.17	2000.0	17.24
20000000	10000	2000	35	1	4	comp:kick	14.46	7.23	15.78	2000.0	40.07
20000000	10000	2000	35	1	4	Other	0.24	241.54	0.0	1.0	0.67
20000000	10000	2000	35	1	4	total_time	36.08	36077.68	0.0	1.0	100.0
20000000	10000	2000	37	1	4	comm:bcast	0.51	0.08	50.37	6001.0	1.52
20000000	10000	2000	37	1	4	comm:gather	0.3	298.87	0.0	1.0	0.89
20000000	10000	2000	37	1	4	comm:histo_extra	5.61	2.8	46.01	2000.0	16.72
20000000	10000	2000	37	1	4	comm:recv_task	2.69	0.22	851.67	12004.0	8.03
20000000	10000	2000	37	1	4	comm:scatter	0.95	949.8	0.0	1.0	2.83
20000000	10000	2000	37	1	4	comp:drift	4.31	2.16	7.13	2000.0	12.87
20000000	10000	2000	37	1	4	comp:histo	5.68	2.84	2.94	2000.0	16.93
20000000	10000	2000	37	1	4	comp:kick	13.25	6.62	14.54	2000.0	39.51
20000000	10000	2000	37	1	4	Other	0.24	236.2	0.0	1.0	0.71
20000000	10000	2000	37	1	4	total_time	33.53	33526.87	0.0	1.0	100.0
20000000	10000	2000	39	1	4	comm:bcast	0.33	0.05	31.88	6001.0	1.04
20000000	10000	2000	39	1	4	comm:gather	0.22	217.7	0.0	1.0	0.69
20000000	10000	2000	39	1	4	comm:histo_extra	10.01	5.0	21.7	2000.0	31.96
20000000	10000	2000	39	1	4	comm:recv_task	1.76	0.15	1511.44	12004.0	5.63
20000000	10000	2000	39	1	4	comm:scatter	0.99	992.95	0.0	1.0	3.16
20000000	10000	2000	39	1	4	comp:drift	1.9	0.95	6.17	2000.0	6.06
20000000	10000	2000	39	1	4	comp:histo	5.12	2.56	5.16	2000.0	16.32
20000000	10000	2000	39	1	4	comp:kick	10.81	5.41	10.9	2000.0	34.52
20000000	10000	2000	39	1	4	Other	0.19	193.68	0.0	1.0	0.62
20000000	10000	2000	39	1	4	total_time	31.32	31324.52	0.0	1.0	100.0
20000000	10000	2000	41	1	4	comm:bcast	0.3	0.05	22.84	6001.0	1.34
20000000	10000	2000	41	1	4	comm:gather	0.22	217.75	0.0	1.0	0.96
20000000	10000	2000	41	1	4	comm:histo_extra	1.98	0.99	111.02	2000.0	8.76
20000000	10000	2000	41	1	4	comm:recv_task	1.86	0.16	1494.4	12004.0	8.22
20000000	10000	2000	41	1	4	comm:scatter	0.84	838.2	0.0	1.0	3.7
20000000	10000	2000	41	1	4	comp:drift	2.38	1.19	5.29	2000.0	10.51
20000000	10000	2000	41	1	4	comp:histo	4.63	2.31	5.38	2000.0	20.46
20000000	10000	2000	41	1	4	comp:kick	10.22	5.11	13.3	2000.0	45.18
20000000	10000	2000	41	1	4	Other	0.19	192.89	0.0	1.0	0.85
20000000	10000	2000	41	1	4	total_time	22.62	22620.09	0.0	1.0	100.0
20000000	10000	2000	43	1	4	comm:bcast	0.3	0.05	25.4	6001.0	1.46
20000000	10000	2000	43	1	4	comm:gather	0.19	186.02	0.0	1.0	0.9
